row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,class
3485,8,3,6,0.5539999999999999,0.048,0.233,0.129,0.49,0.20199999999999999,0.126,0.115,0.008,0.795,0.051,0.003,0.054271357,0.19597989899999999,0.318592965,0.43115577899999996,10,6,0.175,0.168,0.057,0.08900000000000001,0.214,0.153,11.0,2.77,19.71,1199.0,1010.0,1,0
3488,5,9,1,0.516,0.032,0.159,0.07,0.501,0.24,0.188,0.008,0.002,0.945,0.025,0.0,0.09607843099999999,0.361764706,0.32254902,0.219607843,9,11,0.32899999999999996,0.174,0.1,0.095,0.25,0.264,11.0,5.947497969130781,21.13261776339444,1649.0,2199.0,0,0
3490,6,7,5,0.40299999999999997,0.054000000000000006,0.215,0.06,0.456,0.179,0.193,0.011000000000000001,0.025,0.95,0.003,0.0,0.258847321,0.414560162,0.23963599600000002,0.086956522,9,12,0.312,0.281,0.151,0.10800000000000001,0.16484144144144144,0.341,13.0,5.947497969130781,24.36,3589.0,2260.0,0,1
3491,4,7,5,0.429,0.035,0.29,0.138,0.514,0.204,0.254,0.12300000000000001,0.023,0.825,0.009000000000000001,0.001,0.10956175300000001,0.324701195,0.301792829,0.26394422300000003,10,14,0.26899999999999996,0.2136276517922455,0.107,0.106,0.16484144144144144,0.245,10.0,5.947497969130781,48.36,3609.0,900.0,0,1
3492,2,12,2,0.518,0.04,0.122,0.032,0.498,0.19699999999999998,0.12,0.04,0.124,0.715,0.008,0.085,0.054347825999999995,0.158102767,0.255928854,0.531620553,11,6,0.226,0.11199999999999999,0.08199999999999999,0.081,0.154,0.179,13.0,1.67,6.21,700.0,620.0,1,0
3493,5,9,4,0.377,0.069,0.27699999999999997,0.201,0.37200000000000005,0.193,0.125,0.22899999999999998,0.042,0.679,0.037000000000000005,0.003,0.21890547300000002,0.353233831,0.308457711,0.119402985,9,6,0.308,0.261,0.08900000000000001,0.054000000000000006,0.21600000000000003,0.209,14.0,5.947497969130781,21.13261776339444,3429.0,2551.339285714286,0,0
3495,1,1,5,0.42700000000000005,0.055999999999999994,0.21899999999999997,0.07200000000000001,0.47600000000000003,0.205,0.158,0.02,0.054000000000000006,0.9109999999999999,0.01,0.004,0.23435948399999998,0.43694141,0.218470705,0.11022840099999999,12,11,0.349,0.38,0.129,0.087,0.16484144144144144,0.373,14.0,5.947497969130781,22.79,8080.0,4829.0,0,1
3496,1,1,5,0.49700000000000005,0.068,0.12300000000000001,0.044000000000000004,0.505,0.196,0.19,0.018000000000000002,0.068,0.892,0.0,0.006,0.08608608599999999,0.39239239200000003,0.298298298,0.223223223,10,12,0.312,0.18600000000000003,0.115,0.069,0.136,0.28300000000000003,14.0,3.9,12.02,2019.0,2570.0,0,1
3498,3,12,5,0.423,0.066,0.20800000000000002,0.053,0.513,0.19699999999999998,0.195,0.013000000000000001,0.012,0.9570000000000001,0.0,0.003,0.18410462800000002,0.400402414,0.252515091,0.162977867,9,12,0.29,0.317,0.14400000000000002,0.10300000000000001,0.064,0.314,13.0,1.3,17.86,3369.0,2859.0,0,1
3500,1,1,5,0.537,0.063,0.114,0.031,0.512,0.248,0.146,0.009000000000000001,0.002,0.968,0.009000000000000001,0.003,0.052052052,0.341341341,0.332332332,0.274274274,9,8,0.285,0.2136276517922455,0.094,0.063,0.27399999999999997,0.261,12.0,5.947497969130781,17.89,1529.0,3019.0,1,0
3501,2,12,3,0.414,0.077,0.253,0.085,0.515,0.249,0.132,0.055,0.20800000000000002,0.6970000000000001,0.006,0.019,0.130522088,0.313253012,0.36144578299999996,0.194779116,12,9,0.33,0.262,0.13,0.098,0.133,0.285,13.0,8.65,22.75,2949.0,1790.0,1,1
3506,2,12,5,0.499,0.040999999999999995,0.18899999999999997,0.075,0.496,0.256,0.11699999999999999,0.078,0.004,0.86,0.012,0.017,0.056603774,0.2224429,0.356504469,0.364448858,12,7,0.239,0.152,0.075,0.067,0.15,0.154,9.0,1.0,7.41,1249.0,1189.0,0,0
3509,6,3,2,0.414,0.047,0.3,0.122,0.498,0.251,0.163,0.27,0.07400000000000001,0.624,0.008,0.006999999999999999,0.20278329999999997,0.30417495,0.325049702,0.167992048,11,13,0.297,0.2136276517922455,0.11199999999999999,0.08199999999999999,0.16484144144144144,0.27899999999999997,10.0,5.947497969130781,20.85,4619.0,1669.0,1,1
3510,2,12,2,0.518,0.048,0.124,0.05,0.505,0.191,0.12300000000000001,0.040999999999999995,0.12300000000000001,0.7170000000000001,0.006999999999999999,0.087,0.049246230999999994,0.150753769,0.26532663300000003,0.534673367,10,6,0.233,0.11800000000000001,0.07200000000000001,0.078,0.146,0.17600000000000002,13.0,1.2,7.36,659.0,589.0,0,0
3511,7,8,1,0.57,0.05,0.128,0.081,0.511,0.223,0.192,0.052000000000000005,0.006,0.899,0.017,0.011000000000000001,0.10348258699999999,0.35422885600000004,0.387064677,0.155223881,15,12,0.305,0.244,0.11,0.057999999999999996,0.297,0.311,13.0,5.947497969130781,18.48,2409.0,1209.0,0,0
3514,5,11,5,0.259,0.099,0.22399999999999998,0.067,0.512,0.221,0.157,0.016,0.006,0.983,0.006999999999999999,0.0,0.319526627,0.353057199,0.168639053,0.15877712,12,10,0.331,0.405,0.14300000000000002,0.113,0.16484144144144144,0.32299999999999995,13.0,5.947497969130781,30.08,3431.4336492890993,2551.339285714286,0,2
3515,5,11,2,0.672,0.053,0.21899999999999997,0.19,0.462,0.272,0.098,0.185,0.004,0.7979999999999999,0.027000000000000003,0.01,0.205438066,0.514602216,0.268882175,0.011077543,10,10,0.298,0.2136276517922455,0.11199999999999999,0.08389588859416454,0.16484144144144144,0.258,11.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,2
3518,1,1,2,0.483,0.07400000000000001,0.19699999999999998,0.07200000000000001,0.522,0.235,0.105,0.306,0.027000000000000003,0.494,0.016,0.13699999999999998,0.14755732800000002,0.195413759,0.277168495,0.379860419,12,6,0.23,0.08199999999999999,0.076,0.037000000000000005,0.18899999999999997,0.149,8.0,0.63,10.2,2079.0,870.0,1,0
3520,1,1,5,0.47200000000000003,0.078,0.23199999999999998,0.065,0.514,0.244,0.12,0.21,0.395,0.33799999999999997,0.002,0.04,0.155466399,0.28786359100000003,0.227683049,0.328986961,13,7,0.259,0.151,0.102,0.114,0.14800000000000002,0.28300000000000003,11.0,16.58,6.08,1169.0,1170.0,1,1
3521,6,7,5,0.42,0.055,0.254,0.054000000000000006,0.51,0.237,0.18100000000000002,0.028999999999999998,0.01,0.925,0.017,0.008,0.184418146,0.402366864,0.29388560199999997,0.11932938900000001,12,14,0.35100000000000003,0.28300000000000003,0.124,0.07400000000000001,0.16484144144144144,0.317,11.0,5.947497969130781,18.9,6009.0,3000.0,0,1
3527,1,1,4,0.484,0.044000000000000004,0.292,0.098,0.506,0.245,0.113,0.151,0.14400000000000002,0.59,0.048,0.027000000000000003,0.13353115699999998,0.25321463899999996,0.303659743,0.309594461,16,9,0.307,0.233,0.111,0.09699999999999999,0.151,0.297,10.0,9.1,11.61,1089.0,1179.0,1,1
3532,2,12,5,0.46799999999999997,0.046,0.188,0.086,0.506,0.258,0.10400000000000001,0.061,0.165,0.7090000000000001,0.0,0.042,0.088293651,0.23015873,0.330357143,0.35119047600000003,12,6,0.252,0.159,0.085,0.08199999999999999,0.159,0.244,13.0,2.5,10.55,1879.0,860.0,0,0
3535,2,12,5,0.485,0.054000000000000006,0.22899999999999998,0.08800000000000001,0.525,0.237,0.133,0.121,0.253,0.5870000000000001,0.006999999999999999,0.028999999999999998,0.129482072,0.252988048,0.28685259,0.33067729100000004,12,9,0.257,0.20199999999999999,0.099,0.10099999999999999,0.12,0.217,13.0,5.44,10.02,1720.0,989.0,1,0
3537,2,12,5,0.511,0.043,0.18600000000000003,0.067,0.516,0.217,0.152,0.028999999999999998,0.09,0.853,0.006999999999999999,0.018000000000000002,0.10069790599999999,0.344965105,0.319042871,0.235294118,12,10,0.33,0.253,0.132,0.092,0.151,0.268,14.0,4.0,9.58,1550.0,1029.0,0,1
3540,1,1,5,0.512,0.044000000000000004,0.114,0.040999999999999995,0.515,0.198,0.188,0.01,0.031,0.9359999999999999,0.0,0.002,0.079637097,0.38911290299999995,0.245967742,0.285282258,9,12,0.265,0.196,0.11199999999999999,0.065,0.16399999999999998,0.23199999999999998,14.0,1.5,11.57,1730.0,1450.0,0,1
3544,1,1,3,0.523,0.054000000000000006,0.147,0.081,0.51,0.24600000000000002,0.16399999999999998,0.013000000000000001,0.009000000000000001,0.9640000000000001,0.012,0.01,0.086739781,0.275174477,0.269192423,0.36889332,10,8,0.271,0.175,0.098,0.055999999999999994,0.19699999999999998,0.253,14.0,5.947497969130781,9.62,2300.0,1499.0,1,0
3545,7,8,5,0.662,0.03,0.16,0.059000000000000004,0.493,0.228,0.19899999999999998,0.027999999999999997,0.012,0.9440000000000001,0.008,0.004,0.07761194,0.450746269,0.30348258699999997,0.16815920399999998,13,11,0.34600000000000003,0.239,0.105,0.05,0.22899999999999998,0.33399999999999996,12.0,5.947497969130781,21.13261776339444,1819.0,1029.0,0,1
3546,5,11,6,0.35,0.073,0.27,0.113,0.514,0.147,0.315,0.027000000000000003,0.004,0.9570000000000001,0.004,0.003,0.11852589599999999,0.34561753,0.31474103600000003,0.221115538,7,13,0.27,0.2136276517922455,0.13,0.073,0.16484144144144144,0.253,13.0,5.947497969130781,15.02,2690.0,1160.0,0,0
3548,2,12,5,0.46299999999999997,0.063,0.17800000000000002,0.07400000000000001,0.499,0.247,0.10300000000000001,0.158,0.07200000000000001,0.7070000000000001,0.008,0.022000000000000002,0.060362173,0.21227364199999998,0.371227364,0.356136821,14,6,0.214,0.17800000000000002,0.07,0.099,0.155,0.17,13.0,3.2,8.88,1069.0,1750.0,1,0
3550,9,4,3,0.53,0.027999999999999997,0.17300000000000001,0.079,0.502,0.254,0.154,0.152,0.0,0.8190000000000001,0.001,0.0,0.124758221,0.308510638,0.36653771799999996,0.20019342399999998,15,8,0.285,0.14400000000000002,0.07,0.047,0.225,0.24,11.0,5.947497969130781,17.44,2319.0,1920.0,0,0
3551,5,11,1,0.851,0.034,0.182,0.10800000000000001,0.518,0.249,0.16399999999999998,0.131,0.001,0.847,0.013000000000000001,0.0,0.19919110199999998,0.401415571,0.184024267,0.21536906,4,7,0.272,0.2136276517922455,0.107,0.08389588859416454,0.16484144144144144,0.297,10.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,1,1
3554,5,11,2,0.359,0.075,0.311,0.08,0.509,0.41700000000000004,0.078,0.02,0.0,0.156,0.828,0.0,0.18544366899999998,0.430707876,0.286141575,0.09770687900000001,27,7,0.418,0.425,0.184,0.071,0.267,0.386,11.0,5.947497969130781,21.13261776339444,669.0,1979.0,1,2
3555,1,1,3,0.523,0.047,0.179,0.067,0.504,0.257,0.114,0.16,0.021,0.6859999999999999,0.006999999999999999,0.098,0.08800000000000001,0.191,0.319,0.402,13,6,0.259,0.113,0.081,0.06,0.136,0.14300000000000002,10.0,0.7,5.86,1179.0,1120.0,0,0
3556,2,12,5,0.503,0.06,0.16899999999999998,0.061,0.513,0.223,0.171,0.022000000000000002,0.08,0.88,0.001,0.006,0.10139165,0.37972167,0.301192843,0.217693837,12,10,0.313,0.214,0.111,0.086,0.14800000000000002,0.271,14.0,2.53,9.83,1819.0,1279.0,1,1
3558,2,12,5,0.48200000000000004,0.05,0.203,0.055999999999999994,0.518,0.212,0.153,0.057999999999999996,0.19399999999999998,0.722,0.005,0.03,0.126903553,0.282233503,0.307614213,0.28324873100000003,12,10,0.28800000000000003,0.188,0.128,0.115,0.10800000000000001,0.292,13.0,6.2,13.09,1440.0,939.0,0,1
3559,3,12,3,0.466,0.051,0.311,0.113,0.5,0.272,0.122,0.268,0.073,0.628,0.012,0.012,0.21985815600000003,0.28166160100000004,0.27355623100000004,0.22492401199999998,13,7,0.281,0.166,0.122,0.083,0.159,0.243,13.0,3.1,14.35,2289.0,1659.0,1,0
3560,2,12,5,0.39299999999999996,0.092,0.226,0.078,0.5,0.22,0.18899999999999997,0.027999999999999997,0.005,0.878,0.057999999999999996,0.002,0.10441767099999999,0.334337349,0.389558233,0.171686747,11,10,0.273,0.225,0.09,0.057999999999999996,0.18600000000000003,0.23600000000000002,12.0,4.02,18.76,2189.0,1609.0,1,1
3563,6,5,4,0.517,0.034,0.307,0.11199999999999999,0.41,0.242,0.11800000000000001,0.7759999999999999,0.027000000000000003,0.156,0.012,0.024,0.33898305100000004,0.348953141,0.226321037,0.085742772,14,8,0.305,0.2136276517922455,0.084,0.10099999999999999,0.16484144144144144,0.256,8.0,5.947497969130781,14.02,6020.0,4420.0,0,1
3564,3,12,6,0.495,0.057,0.13699999999999998,0.036000000000000004,0.508,0.19399999999999998,0.18899999999999997,0.023,0.011000000000000001,0.9420000000000001,0.008,0.004,0.087475149,0.34194831,0.284294235,0.28628230600000004,9,10,0.267,0.243,0.11199999999999999,0.075,0.222,0.196,11.0,5.947497969130781,8.91,1100.0,920.0,0,0
3565,1,1,5,0.512,0.059000000000000004,0.23600000000000002,0.09,0.517,0.231,0.113,0.08,0.292,0.544,0.009000000000000001,0.047,0.109989909,0.27951564100000004,0.326942482,0.283551968,14,9,0.281,0.204,0.111,0.09,0.158,0.244,12.0,12.0,13.31,1430.0,1180.0,0,1
3566,7,8,5,0.35100000000000003,0.087,0.289,0.068,0.495,0.21600000000000003,0.248,0.019,0.01,0.9490000000000001,0.01,0.003,0.166832175,0.460774578,0.273088381,0.09930486599999999,9,15,0.31,0.307,0.114,0.085,0.067,0.31,12.0,5.947497969130781,36.91,4310.0,2169.0,1,1
3567,2,12,3,0.441,0.071,0.253,0.068,0.503,0.215,0.18100000000000002,0.059000000000000004,0.064,0.828,0.013999999999999999,0.039,0.202661208,0.305015353,0.326509724,0.165813715,10,11,0.281,0.242,0.11800000000000001,0.08199999999999999,0.077,0.29,13.0,5.7,18.36,2530.0,1709.0,1,1
3571,4,7,5,0.467,0.043,0.29100000000000004,0.159,0.521,0.21100000000000002,0.245,0.131,0.022000000000000002,0.84,0.006999999999999999,0.002,0.12127236599999999,0.31610338,0.301192843,0.261431412,10,11,0.276,0.2136276517922455,0.11800000000000001,0.099,0.16484144144144144,0.276,10.0,5.947497969130781,36.31,3679.0,930.0,1,1
3572,2,12,6,0.444,0.066,0.243,0.085,0.49700000000000005,0.228,0.16699999999999998,0.07200000000000001,0.177,0.737,0.017,0.006,0.138415246,0.312938816,0.332998997,0.215646941,11,9,0.29600000000000004,0.276,0.115,0.069,0.18,0.27,12.0,2.82,24.83,3249.0,3139.0,1,0
3573,6,2,5,0.418,0.062,0.221,0.064,0.527,0.258,0.184,0.019,0.023,0.948,0.006,0.012,0.200783546,0.424094025,0.247796278,0.127326151,13,12,0.307,0.28,0.125,0.098,0.16484144144144144,0.318,14.0,5.0,26.49,3489.0,2470.0,0,1
3576,7,4,5,0.35600000000000004,0.057,0.33399999999999996,0.149,0.42700000000000005,0.235,0.14,0.54,0.061,0.389,0.01,0.005,0.285573123,0.362648221,0.243083004,0.10869565199999999,13,11,0.292,0.2136276517922455,0.109,0.11699999999999999,0.16484144144144144,0.285,9.0,5.947497969130781,19.54,5279.0,2750.0,1,1
3578,6,7,3,0.636,0.035,0.1,0.033,0.505,0.23199999999999998,0.174,0.018000000000000002,0.0,0.9470000000000001,0.0,0.004,0.067484663,0.395705521,0.325153374,0.211656442,11,10,0.32,0.11599999999999999,0.094,0.057,0.17800000000000002,0.255,11.0,5.947497969130781,11.37,3259.0,1610.0,0,0
3580,9,4,3,0.447,0.086,0.20199999999999999,0.039,0.517,0.25,0.159,0.025,0.141,0.813,0.006999999999999999,0.0,0.15555555599999998,0.40202020200000005,0.248484848,0.193939394,12,12,0.33799999999999997,0.34,0.121,0.107,0.09300000000000001,0.40399999999999997,14.0,5.38,19.66,2040.0,1659.0,1,1
3582,6,7,5,0.457,0.061,0.23,0.091,0.512,0.259,0.179,0.026000000000000002,0.0,0.937,0.011000000000000001,0.002,0.132930514,0.38972809700000005,0.30715005,0.170191339,12,13,0.31,0.2136276517922455,0.11800000000000001,0.077,0.16484144144144144,0.28300000000000003,9.0,5.947497969130781,31.42,12419.0,2459.0,1,1
3584,1,1,3,0.484,0.059000000000000004,0.205,0.057,0.508,0.258,0.10300000000000001,0.051,0.255,0.653,0.003,0.004,0.124509804,0.362745098,0.307843137,0.20490196100000002,12,8,0.34,0.19399999999999998,0.096,0.09699999999999999,0.177,0.33299999999999996,12.0,6.6,14.93,3280.0,3510.0,0,1
3587,7,4,4,0.447,0.064,0.153,0.039,0.5329999999999999,0.225,0.14400000000000002,0.023,0.064,0.8740000000000001,0.006,0.021,0.182539683,0.19940476199999999,0.420634921,0.197420635,6,6,0.3,0.2136276517922455,0.08800000000000001,0.094,0.16484144144144144,0.244,13.0,5.947497969130781,21.13261776339444,999.0,289.0,0,1
3589,3,12,2,0.479,0.047,0.18,0.065,0.484,0.218,0.139,0.022000000000000002,0.044000000000000004,0.9059999999999999,0.003,0.008,0.14400000000000002,0.386,0.26899999999999996,0.201,11,8,0.33399999999999996,0.307,0.10800000000000001,0.10400000000000001,0.177,0.299,10.0,5.3,19.16,4920.0,2600.0,0,1
3591,3,12,1,0.456,0.065,0.28800000000000003,0.135,0.495,0.22699999999999998,0.16399999999999998,0.034,0.179,0.765,0.002,0.006999999999999999,0.211940299,0.35721393,0.257711443,0.173134328,12,10,0.28300000000000003,0.248,0.11599999999999999,0.08800000000000001,0.16484144144144144,0.268,13.0,5.947497969130781,22.99,14790.0,7339.0,1,0
3596,6,6,6,0.53,0.068,0.163,0.057,0.506,0.205,0.182,0.006999999999999999,0.009000000000000001,0.971,0.004,0.001,0.11947791199999999,0.419678715,0.273092369,0.18775100399999997,10,10,0.315,0.19899999999999998,0.11599999999999999,0.064,0.16699999999999998,0.297,13.0,5.947497969130781,20.33,2760.0,1999.0,1,1
3597,1,1,2,0.505,0.046,0.23199999999999998,0.047,0.524,0.187,0.12300000000000001,0.068,0.489,0.401,0.0,0.018000000000000002,0.164634146,0.233739837,0.24593495899999998,0.35569105700000003,13,9,0.29600000000000004,0.182,0.10099999999999999,0.12,0.16899999999999998,0.223,12.0,19.6,9.25,810.0,989.0,0,1
3600,2,12,6,0.436,0.076,0.32,0.095,0.519,0.19699999999999998,0.191,0.054000000000000006,0.135,0.764,0.005,0.015,0.11935807400000001,0.32998997,0.32597793399999997,0.224674022,10,11,0.272,0.24600000000000002,0.109,0.107,0.16399999999999998,0.222,12.0,6.9,19.17,2490.0,1619.0,0,1
3604,6,7,3,0.43200000000000005,0.079,0.26899999999999996,0.069,0.508,0.23800000000000002,0.163,0.153,0.039,0.794,0.015,0.0,0.249246231,0.381909548,0.257286432,0.111557789,13,13,0.34600000000000003,0.237,0.14300000000000002,0.083,0.16484144144144144,0.368,12.0,5.947497969130781,28.73,4569.0,1990.0,1,1
3605,7,10,1,0.564,0.024,0.17,0.08199999999999999,0.512,0.23,0.205,0.034,0.003,0.9440000000000001,0.008,0.0,0.084158416,0.34653465299999997,0.36336633700000004,0.20594059399999998,13,12,0.309,0.13,0.091,0.063,0.166,0.32299999999999995,12.0,5.947497969130781,24.59,940.0,940.0,0,0
3606,6,7,3,0.43200000000000005,0.077,0.207,0.08,0.506,0.221,0.185,0.02,0.006999999999999999,0.973,0.002,0.003,0.146825397,0.491071429,0.256944444,0.10515873,10,14,0.33299999999999996,0.29100000000000004,0.115,0.09300000000000001,0.149,0.303,14.0,5.947497969130781,19.72,4219.0,1789.0,1,1
3609,7,4,5,0.504,0.057999999999999996,0.276,0.109,0.508,0.249,0.152,0.063,0.0,0.7190000000000001,0.209,0.006,0.080321285,0.31726907600000004,0.389558233,0.21285140600000002,15,10,0.25,0.22399999999999998,0.083,0.084,0.158,0.239,11.0,9.72,43.49,1609.0,1260.0,1,1
3611,8,3,5,0.377,0.073,0.247,0.079,0.523,0.24600000000000002,0.16,0.028999999999999998,0.366,0.575,0.005,0.006,0.182270916,0.334661355,0.293824701,0.189243028,12,11,0.312,0.213,0.145,0.098,0.13699999999999998,0.26899999999999996,12.0,5.0,15.4,2489.0,1140.0,0,1
3614,1,1,4,0.41700000000000004,0.046,0.3,0.13699999999999998,0.5,0.281,0.14400000000000002,0.625,0.006999999999999999,0.354,0.003,0.002,0.24603174600000002,0.360119048,0.256944444,0.13690476199999999,15,8,0.29100000000000004,0.382,0.106,0.092,0.16484144144144144,0.26899999999999996,8.0,4.7,16.94,2769.0,4219.0,0,1
3615,1,1,5,0.507,0.054000000000000006,0.256,0.099,0.517,0.275,0.08199999999999999,0.207,0.249,0.41,0.011000000000000001,0.10800000000000001,0.12599206300000002,0.239087302,0.28869047600000003,0.346230159,13,5,0.273,0.14,0.068,0.09,0.159,0.195,13.0,3.7,9.92,1749.0,1709.0,0,0
3616,6,7,5,0.44299999999999995,0.057,0.23399999999999999,0.075,0.511,0.218,0.156,0.024,0.024,0.9420000000000001,0.005,0.0,0.20118929600000002,0.39147671,0.258671952,0.148662042,10,11,0.38,0.254,0.125,0.109,0.16484144144144144,0.33899999999999997,13.0,5.947497969130781,16.32,3400.0,3370.0,1,1
3619,6,7,1,0.469,0.047,0.129,0.038,0.499,0.23600000000000002,0.193,0.051,0.001,0.907,0.009000000000000001,0.019,0.09227683,0.33099297899999996,0.38114343,0.19558676,12,11,0.28800000000000003,0.22699999999999998,0.09699999999999999,0.08199999999999999,0.147,0.254,11.0,5.947497969130781,16.32,2180.0,1530.0,0,0
3623,1,1,5,0.508,0.059000000000000004,0.18100000000000002,0.038,0.518,0.253,0.11599999999999999,0.145,0.267,0.536,0.01,0.039,0.13326653300000002,0.284569138,0.289579158,0.29258517,15,9,0.317,0.213,0.10099999999999999,0.09,0.21899999999999997,0.249,12.0,11.32,7.14,1520.0,1330.0,1,1
3626,8,2,3,0.47,0.061,0.18600000000000003,0.071,0.508,0.25,0.149,0.055999999999999994,0.002,0.915,0.0,0.0,0.121730382,0.474849095,0.266599598,0.136820926,12,10,0.355,0.312,0.1,0.065,0.256,0.34,14.0,5.947497969130781,16.44,3270.0,2370.0,0,1
3627,3,12,5,0.439,0.10099999999999999,0.233,0.065,0.47600000000000003,0.24600000000000002,0.128,0.26899999999999996,0.187,0.493,0.006,0.012,0.231231231,0.39239239200000003,0.23223223199999998,0.144144144,13,10,0.336,0.23800000000000002,0.113,0.096,0.17300000000000001,0.301,11.0,6.6,17.82,1889.0,2269.0,1,1
3628,2,12,5,0.51,0.064,0.12300000000000001,0.031,0.507,0.212,0.139,0.04,0.061,0.8540000000000001,0.0,0.024,0.08989899,0.286868687,0.339393939,0.283838384,11,9,0.272,0.184,0.10400000000000001,0.069,0.213,0.226,11.0,1.9,8.32,2509.0,1890.0,1,1
3630,1,1,5,0.502,0.055999999999999994,0.2,0.081,0.504,0.242,0.163,0.013999999999999999,0.003,0.958,0.004,0.008,0.119312437,0.428715875,0.273003033,0.178968655,10,10,0.332,0.304,0.12300000000000001,0.045,0.16484144144144144,0.266,14.0,5.947497969130781,27.86,3431.4336492890993,7510.0,1,1
3632,1,1,6,0.43799999999999994,0.077,0.284,0.11599999999999999,0.504,0.28300000000000003,0.124,0.455,0.059000000000000004,0.389,0.013000000000000001,0.08,0.200201207,0.26056338,0.329979879,0.20925553300000002,13,6,0.267,0.147,0.098,0.073,0.16899999999999998,0.2,9.0,5.13,12.75,2160.0,2500.0,1,0
3635,3,12,2,0.511,0.051,0.16699999999999998,0.07200000000000001,0.499,0.162,0.12300000000000001,0.076,0.003,0.833,0.013000000000000001,0.057,0.056112224,0.146292585,0.270541082,0.527054108,8,6,0.22699999999999998,0.11,0.067,0.055,0.139,0.14400000000000002,9.0,5.947497969130781,8.08,1720.0,810.0,1,0
3636,5,9,2,0.496,0.09300000000000001,0.255,0.1,0.495,0.196,0.21600000000000003,0.8079999999999999,0.0,0.17600000000000002,0.032,0.003,0.161257606,0.35598377299999995,0.339756592,0.143002028,10,9,0.235,0.17,0.094,0.098,0.127,0.228,10.0,5.947497969130781,21.13261776339444,4699.0,2551.339285714286,0,0
3637,1,1,5,0.52,0.059000000000000004,0.19,0.068,0.5,0.239,0.172,0.022000000000000002,0.021,0.938,0.003,0.002,0.108267717,0.42125984299999997,0.282480315,0.187992126,12,11,0.308,0.23800000000000002,0.099,0.066,0.17600000000000002,0.268,9.0,5.947497969130781,23.61,3379.0,3320.0,1,1
3639,7,8,5,0.39299999999999996,0.071,0.263,0.06,0.517,0.221,0.19899999999999998,0.016,0.405,0.5529999999999999,0.0,0.006999999999999999,0.22891566300000002,0.418674699,0.262048193,0.090361446,13,15,0.345,0.359,0.142,0.122,0.16484144144144144,0.342,12.0,5.947497969130781,49.2,3950.0,2690.0,1,2
3640,6,7,3,0.341,0.109,0.213,0.057,0.509,0.22699999999999998,0.18600000000000003,0.018000000000000002,0.065,0.9179999999999999,0.006999999999999999,0.0,0.197802198,0.45154845200000004,0.23576423600000002,0.114885115,10,13,0.34600000000000003,0.26899999999999996,0.121,0.08800000000000001,0.16484144144144144,0.331,13.0,6.27,42.63,2200.0,2369.0,1,2
3645,6,7,5,0.41700000000000004,0.079,0.28300000000000003,0.069,0.525,0.259,0.141,0.015,0.35600000000000004,0.607,0.003,0.0,0.214428858,0.403807615,0.231462926,0.150300601,12,11,0.392,0.18100000000000002,0.124,0.126,0.16484144144144144,0.34600000000000003,12.0,5.947497969130781,22.71,2309.0,1390.0,0,1
3646,5,11,1,0.49200000000000005,0.021,0.13699999999999998,0.081,0.494,0.17800000000000002,0.292,0.003,0.009000000000000001,0.9790000000000001,0.004,0.0,0.115577889,0.37688442200000005,0.322613065,0.184924623,10,16,0.309,0.158,0.111,0.1,0.183,0.282,10.0,5.947497969130781,21.13261776339444,2289.0,2551.339285714286,0,0
3650,6,5,5,0.474,0.073,0.171,0.076,0.511,0.253,0.163,0.017,0.001,0.966,0.005,0.011000000000000001,0.128358209,0.449751244,0.253731343,0.16815920399999998,11,11,0.322,0.266,0.09,0.064,0.239,0.292,14.0,5.947497969130781,9.06,9670.0,9580.0,1,1
3651,2,12,5,0.46799999999999997,0.051,0.245,0.113,0.515,0.17800000000000002,0.22699999999999998,0.11599999999999999,0.092,0.736,0.009000000000000001,0.015,0.113095238,0.34424603200000004,0.324404762,0.21825396800000002,9,14,0.26899999999999996,0.226,0.136,0.084,0.165,0.268,11.0,5.5,18.24,2249.0,1510.0,0,1
3654,4,5,1,0.415,0.068,0.237,0.10400000000000001,0.49200000000000005,0.203,0.256,0.02,0.011000000000000001,0.9440000000000001,0.011000000000000001,0.004,0.18444666,0.45463609200000005,0.250249252,0.11066799599999999,10,14,0.33899999999999997,0.2136276517922455,0.12,0.07400000000000001,0.16484144144144144,0.34600000000000003,9.0,5.947497969130781,35.19,4839.0,1599.0,1,1
